Вариант № 20
Метод стрельб

Itr      |	z(0)     |	y(1)     |	Delta       |
0.1953125          |	0.15580778768744097          |	0          |	0.17356276769149953          |	0.31254007194994654          |	0.42441080441875106          |	0.5153083905914078          |	0.5901495458693616          |	0.6527879082943131          |	0.7061767897708588          |	0.7525267156479872          |	0.7934486968286469          |	0.8300826546997805          |	0.8632201470084231          |	0.8934387027126794          |	0.9212687486200928          |	0.947411210398214          |	0.97301395854766          |	1          |	
0.2001953125          |	0.1596360696630026          |	0          |	0.1764106963656687          |	0.3176230175679777          |	0.4311242868515915          |	0.5230763841346062          |	0.5984411453848368          |	0.6611297978529702          |	0.7141614792508847          |	0.7598174972660336          |	0.7997831130852459          |	0.8352766337838993          |	0.8671746319628241          |	0.8961495498325005          |	0.9228391027588438          |	0.948063890453416          |	0.9731001250216003          |	1          |	
0.205078125          |	0.1634594838035054          |	0          |	0.17927068415807185          |	0.3227292625553817          |	0.437870611770991          |	0.5308841336124562          |	0.6067759030487565          |	0.6695141010635679          |	0.7221835321820704          |	0.7671367883915172          |	0.8061346016286861          |	0.8404754807030771          |	0.8711231161561469          |	0.8988468122174249          |	0.924392897563752          |	0.9487019805332491          |	0.9731778165385764          |	1          |	
0.2099609375          |	0.16727769614503774          |	0          |	0.18214252635193526          |	0.3278583826286704          |	0.44464912175967625          |	0.538730761216383          |	0.6151527821835464          |	0.6779397415000372          |	0.7302419976286807          |	0.7744839432052196          |	0.812502970651171          |	0.8456795294212254          |	0.8750664207439713          |	0.9015316422111707          |	0.9259313690241723          |	0.949326517052696          |	0.9732476230832281          |	1          |	
0.21484375          |	0.1710903823686981          |	0          |	0.1850260145179999          |	0.333009950112588          |	0.45145916258599467          |	0.546615404518387          |	0.6235707758917586          |	0.6864056840460158          |	0.7383359695615258          |	0.7818583531116486          |	0.8188880462849757          |	0.8508891042572454          |	0.8790053278809945          |	0.9042051302718306          |	0.9274556823244574          |	0.9499384747127467          |	0.973310098751621          |	1          |	
0.2197265625          |	0.174897228243293          |	0          |	0.18792093752282246          |	0.3381835355042786          |	0.45830008460830624          |	0.5545372170221935          |	0.6320289063385784          |	0.6949109329116633          |	0.7464645840380472          |	0.7892594438388296          |	0.8252896705270899          |	0.8561045194423309          |	0.8829405823388136          |	0.9068683084632133          |	0.9289669363465545          |	0.9505387706840008          |	0.9733657642670357          |	1          |	
0.224609375          |	0.17869792996107914          |	0          |	0.1908270824239672          |	0.34337870885854344          |	0.4651712440060082          |	0.5624953686105515          |	0.6405262240350699          |	0.7034545297577164          |	0.754627016571512          |	0.7966866727643832          |	0.8317076993658131          |	0.8613260787842254          |	0.8868728930769776          |	0.9095221537306095          |	0.9304661678400391          |	0.9511282684530651          |	0.973415109283762          |	1          |	
0.2294921875          |	0.1824921943812221          |	0          |	0.1937442352639166          |	0.3485950410120236          |	0.4720720038531868          |	0.5704890458974506          |	0.6490618071226366          |	0.712035551920626          |	0.7628224796781431          |	0.8041395264525111          |	0.8381420010916363          |	0.8665540754237631          |	0.8908029347635197          |	0.9121675909739456          |	0.9319543552876733          |	0.9517077813642092          |	0.9734585945005966          |	1          |	
0.234375          |	0.1862797391936738          |	0          |	0.1966721817730721          |	0.3538321046621817          |	0.4790017350495429          |	0.5785174524937584          |	0.6576347606595904          |	0.7206531107330242          |	0.771050220591215          |	0.8116175183869926          |	0.8445924547760637          |	0.8717887916709918          |	0.8947313492426466          |	0.9148054959308834          |	0.9334324224918874          |	0.9522780758849577          |	0.9734966536030052          |	1          |	
0.2392578125          |	0.19006029301448302          |	0          |	0.19961070799100022          |	0.3590894753152747          |	0.48595981712200936          |	0.5865798091944115          |	0.6662442159109618          |	0.7293063499341237          |	0.7793095191314678          |	0.8191201868859123          |	0.8510589489033045          |	0.8770304989098632          |	0.8986587469483892          |	0.9174366978819134          |	0.9349012419051929          |	0.952839874621047          |	0.9735296950506022          |	1          |	
0.244140625          |	0.19383359542211354          |	0          |	0.20255960081404834          |	0.36436673211605586          |	0.49294563890935106          |	0.5946753540948695          |	0.6748893296428038          |	0.7379944441649735          |	0.7875996857235962          |	0.8266470931845497          |	0.8575413801409721          |	0.8822794575619133          |	0.9025857082638732          |	0.9200619821889163          |	0.9363616377254023          |	0.9533938591033765          |	0.9735581037246284          |	1          |	
0.2490234375          |	0.19759939694311235          |	0          |	0.2055186484765785          |	0.36966345857067995          |	0.4999585991410036          |	0.6028033426440663          |	0.6835692834222699          |	0.7467165975437848          |	0.7959200595490291          |	0.8341978196736214          |	0.8640396522370773          |	0.8875359171005949          |	0.9065127848265159          |	0.9226820926780669          |	0.937814388774617          |	0.9539406723671595          |	0.9735822424484293          |	1          |	
0.25390625          |	0.2013574589943966          |	0          |	0.2084876409723104          |	0.3749792431731737          |	0.5069981069204571          |	0.6109630476406162          |	0.6922832829247232          |	0.7554720423168093          |	0.8042700068257133          |	0.8417719682808459          |	0.8705536750316678          |	0.8928001161089912          |	0.9104405007799327          |	0.9252977338773323          |	0.9392602311792345          |	0.9544809213413641          |	0.9736024533924809          |	1          |	
0.2587890625          |	0.20510755378850887          |	0          |	0.2114663704216106          |	0.380313679944853          |	0.5140635821226166          |	0.6191537591785397          |	0.7010305572490616          |	0.7642600375804999          |	0.8126489192061147          |	0.8493691589845809          |	0.8770833635724677          |	0.8980722823745596          |	0.914369353973694          |	0.9279095731181994          |	0.9406998608666877          |	0.9550151790646929          |	0.9736190593742633          |	1          |	
0.263671875          |	0.20884946420739614          |	0          |	0.21445463138999132          |	0.3856663688951936          |	0.521154455713769          |	0.6273747845482978          |	0.7098103582423524          |	0.773079868070924          |	0.8210562122851688          |	0.8569890284490529          |	0.8836286373247931          |	0.9033526330153527          |	0.918299817112321          |	0.9305182425106624          |	0.94213393589324          |	0.9555439867427256          |	0.9736323650621921          |	1          |	
0.2685546875          |	0.2125829836495733          |	0          |	0.21745222116257765          |	0.39103691641188326          |	0.5282701700020418          |	0.6356254480984594          |	0.7186219598347615          |	0.7819308430166163          |	0.8294913242104168          |	0.8646312287714377          |	0.8901894194668716          |	0.908641374632856          |	0.9222323388550859          |	0.9331243407999145          |	0.9435630786159169          |	0.9560678556594214          |	0.9736426580918701          |	1          |	
0.2734375          |	0.21630791585492304          |	0          |	0.22045893997885402          |	0.3964249355870789          |	0.535410178825563          |	0.6439050910628826          |	0.7274646573856477          |	0.7908122950512707          |	0.8379537143870571          |	0.8722954263317659          |	0.8967656362624823          |	0.9139387034871869          |	0.9261673448682947          |	0.9357284351126268          |	0.9449878777205192          |	0.9565872689549173          |	0.9736502101020884          |	1          |	
0.2783203125          |	0.22022452582879914          |	0          |	0.22347459123160193          |	0.40183004648626214          |	0.5425739476849002          |	0.652213071357868          |	0.7363377670415784          |	0.7997235791828734          |	0.84644286227112          |	0.8799813007372969          |	0.9033572165035519          |	0.9192448056909257          |	0.9301052388317974          |	0.9383310626001615          |	0.9464088901166493          |	0.9571026832804297          |	0.9736552776972771          |	1          |	
0.283203125          |	0.224403181691734          |	0          |	0.2264989816335825          |	0.4072518763655111          |	0.5497609538257829          |	0.6605487633533493          |	0.7452406251069088          |	0.8086640718160673          |	0.8549582662444317          |	0.8876885438536496          |	0.9099640910160037          |	0.9245598574183068          |	0.9340464034015046          |	0.9409327319855629          |	0.947826642709753          |	0.9576145303400748          |	0.9736581033424548          |	1          |	
0.2880859375          |	0.22857820439618937          |	0          |	0.22953192135519584          |	0.41269005984248747          |	0.5569706862775787          |	0.6689115576218152          |	0.754172587427461          |	0.8176331698247187          |	0.8634994425654714          |	0.8954168589155709          |	0.9165861922227626          |	0.9298840251269057          |	0.9379912011296913          |	0.9435339250206921          |	0.9492416340593434          |	0.958123218328527          |	0.9736589161961604          |	1          |	
0.29296875          |	0.23274925061366858          |	0          |	0.23257322413605738          |	0.418144239025964          |	0.5642026458525092          |	0.6773008606683071          |	0.7631330287877346          |	0.8266302896718362          |	0.8720659243906314          |	0.9031659597107853          |	0.9232234537583717          |	0.93521746578931          |	0.9419399753448541          |	0.9461350978594267          |	0.9506543359318107          |	0.9586291332726364          |	0.9736579328863316          |	1          |	
0.2978515625          |	0.2369159953983071          |	0          |	0.23562270737316812          |	0.42361406360828624          |	0.5714563451101384          |	0.6857160946445259          |	0.7721213423219919          |	0.8356548665741474          |	0.8806572608607912          |	0.9109355698308889          |	0.9298758101301804          |	0.9405603271325736          |	0.9458930509928576          |	0.9487366823524274          |	0.9520651947555323          |	0.95913264028441          |	0.97365535823365          |	1          |	
0.302734375          |	0.24107813138274392          |	0          |	0.23868019218811484          |	0.4290991909247684          |	0.5787313082912603          |	0.6941566970497788          |	0.7811369389394711          |	0.8447063537088013          |	0.889273016248472          |	0.9187254219837367          |	0.936543196421526          |	0.9459127478835271          |	0.9498507354410628          |	0.9513390872685847          |	0.9534746329853635          |	0.959634084732116          |	0.9736513859264582          |	1          |	
0.3076171875          |	0.24523536800936818          |	0          |	0.24174550347551957          |	0.43459928598366265          |	0.5860270712249269          |	0.7026221204212273          |	0.7901792467639056          |	0.8537842214598121          |	0.8979127691611848          |	0.9265352573622214          |	0.9432255480327486          |	0.95127485801826          |	0.9538133192470806          |	0.9539426994478984          |	0.9548830503830217          |	0.9601337933356882          |	0.973646199150994          |	1          |	
0.3125          |	0.2493874307953522          |	0          |	0.2448184699347563          |	0.44011402147001366          |	0.5933431812120178          |	0.7111118320156486          |	0.7992477105874559          |	0.8628879567019984          |	0.906576111796912          |	0.9343648250647517          |	0.9499228004562638          |	0.9566467790143051          |	0.9577810768937386          |	0.9565478848902          |	0.956290825219349          |	0.960632075192082          |	0.9736399711803605          |	1          |	
0.3173828125          |	0.2535340606299413          |	0          |	0.24789892408677322          |	0.4456430777264072          |	0.6006791968884283          |	0.7196253134846915          |	0.8083417913391011          |	0.8720170621203048          |	0.9152626492479519          |	0.9422138815631316          |	0.9566348890822648          |	0.9620286241042395          |	0.9617542674917917          |	0.959154989783823          |	0.9576983154039634          |	0.9611292227357616          |	0.9736328659253476          |	1          |	
0.322265625          |	0.25767501310253005          |	0          |	0.2509867022776909          |	0.45118614271334684          |	0.6080346880706645          |	0.7281620605453988          |	0.817460965567479          |	0.8811710555625233          |	0.9239719988496403          |	0.9500821902138857          |	0.9633617490319435          |	0.9674204985295888          |	0.965733135451845          |	0.961764341478027          |	0.9591058595473732          |	0.9616255126390612          |	0.9736250384499665          |	1          |	
0.3271484375          |	0.2618100578601197          |	0          |	0.25408164467069544          |	0.45674291195174116          |	0.6154092355863664          |	0.7367215826475778          |	0.8266047249381177          |	0.8903494694235431          |	0.9327037895707246          |	0.9579695208094088          |	0.9701033150154081          |	0.972822499794065          |	0.9697179111268974          |	0.9643762494027206          |	0.9605137779602307          |	0.9621212066567774          |	0.9736166354543062          |	1          |	
0.33203125          |	0.26593897799280564          |	0          |	0.2571835952276071          |	0.462313088449751          |	0.6228024310920326          |	0.7453034026394242          |	0.8357725757449548          |	0.8995518500593777          |	0.9414576614423996          |	0.9658756491656116          |	0.9768595212117398          |	0.9782347179153008          |	0.9737088114268535          |	0.9669910059387707          |	0.9619223735940389          |	0.9626165524189939          |	0.9736077957271105          |	1          |	
0.3369140625          |	0.2700615694460107          |	0          |	0.2602924016813762          |	0.4678963826160364          |	0.6302138768800016          |	0.7539070564326451          |	0.8449640384360118          |	0.9087777572293169          |	0.9502332650232433          |	0.9738003567430189          |	0.9836303011688647          |	0.9836572356743593          |	0.9777060404062905          |	0.9696088872419627          |	0.9633319329272865          |	0.9631117841758147          |	0.9735986505702722          |	1          |	
0.341796875          |	0.2741776404582341          |	0          |	0.2634079155006429          |	0.47349251216124966          |	0.6376431856765347          |	0.762532092668184          |	0.8541786471530484          |	0.9180267635646557          |	0.9590302608974989          |	0.9817434302985186          |	0.9904155877211431          |	0.9890901288623974          |	0.9817097898267091          |	0.9722301540234556          |	0.9647427268006904          |	0.9636071234973866          |	0.9735893241972637          |	1          |	
0.3466796875          |	0.2782870110231467          |	0          |	0.26652999184739035          |	0.4791012019894423          |	0.6450899804326611          |	0.7711780723835177          |	0.8634159492850043          |	0.9272984540625421          |	0.9678483192043333          |	0.9897046615652061          |	0.9972153129227663          |	0.9945334665239594          |	0.9857202396944386          |	0.9748550522893835          |	0.9661550112049354          |	0.9641027799323307          |	0.9735799341073579          |	1          |	
0.3515625          |	0.28238951237491405          |	0          |	0.26965848952862304          |	0.4847221840808931          |	0.6525538941092779          |	0.779844568682377          |	0.8726755050350055          |	0.9365924256035768          |	0.976687119195891          |	0.9976838469579684          |	1.0040294079952399          |	0.9999873111964471          |	0.9897375587753132          |	0.9774838140420669          |	0.9675690280240528          |	0.9645989516274469          |	0.9735705914373464          |	1          |	
0.3564453125          |	0.28648498649568854          |	0          |	0.2727932709429129          |	0.49035519736771693          |	0.6600345694578358          |	0.7885311664076329          |	0.8819568870006976          |	0.945908286491878          |	0.9855463488221161          |	1.0056807873026614          |	1.0108578032873885          |	1.0054517191453964          |	0.9937619050871808          |	0.9801166579451323          |	0.968985005737338          |	0.9650958259113407          |	0.973561401292325          |	1          |	
0.361328125          |	0.2905732856442558          |	0          |	0.27593420202257457          |	0.4959999876034768          |	0.6675316587978066          |	0.7972374618179953          |	0.8912596797676511          |	0.9552456560164018          |	0.9944257043404742          |	1.0136952875869056          |	1.017700428246473          |	1.0109267405952438          |	0.9977934263712556          |	0.982753789954679          |	0.9704031600824974          |	0.9655935798444129          |	0.9735524630569933          |	1          |	
0.3662109375          |	0.29465427190487437          |	0          |	0.27908115217215623          |	0.5016563072279009          |	0.6750448237919945          |	0.8059630622690794          |	0.9005834795155676          |	0.9646041640323855          |	1.0033248899488423          |	1.0217271567306923          |	1.0245572113991377          |	1.016412419955326          |	1.001832260543279          |	0.9853954039184868          |	0.9718236946825086          |	0.9660923807374651          |	0.9735438706888009          |	1          |	
0.37109375          |	0.29872781675539484          |	0          |	0.28223399420386386          |	0.5073239152276914          |	0.6825737352206374          |	0.8147075858993195          |	0.909927893637011          |	0.9739834505618424          |	1.0122436174399658          |	1.0297762073751477          |	1.0314280803410367          |	1.0219087960409075          |	1.0058785361254006          |	0.9880416821451251          |	0.9732468016385061          |	0.9665923866410051          |	0.9735357129941732          |	1          |	
0.3759765625          |	0.3027938006537836          |	0          |	0.28539260427047614          |	0.5130025769943103          |	0.6901180727551385          |	0.8234706613211329          |	0.9192925403683749          |	0.9833831654121067          |	1.0211816058760028          |	1.0378422556879354          |	1.0383129617340952          |	1.0274159022890719          |	1.0099323726596539          |	0.9906927959446998          |	0.9746726620908263          |	0.967093746807177          |	0.9735280738889497          |	1          |	
0.380859375          |	0.3068521126422268          |	0          |	0.28855686179624784          |	0.5186920641795342          |	0.697677524732169          |	0.8322519273176777          |	0.9286770484327945          |	0.9928029678114829          |	1.0301385812817812          |	1.0459251211839071          |	1.0452117813104618          |	1.0329337669693506          |	1.0139938811038527          |	0.9933489061428563          |	0.9761014467501998          |	0.9675966021260963          |	0.9735210326440864          |	1          |	
0.3857421875          |	0.3109026499680232          |	0          |	0.29172664940625037          |	0.5243921545494827          |	0.7052517879287985          |	0.8410510325454844          |	0.9380810566947028          |	1.0022425260611145          |	1.0391142763555044          |	1.0540246265597333          |	1.0521244638823073          |	1.038462413389          |	1.0180631642106983          |	0.9960101635695535          |	0.9775333164009326          |	0.9681010855382427          |	0.97351466411759          |	1          |	
0.390625          |	0.31494531772051837          |	0          |	0.2949018528545496          |	0.5301026318377511          |	0.7128405673392239          |	0.8498676352431941          |	0.9475042138257347          |	1.0117015172022321          |	1.0481084301957273          |	1.0621405975413427          |	1.0590509333566984          |	1.0440018600928658          |	1.0221403168908452          |	0.9986767095240224          |	0.9789684223777866          |	0.9686073224244344          |	0.9735090389735838          |	1          |	
0.3955078125          |	0.31898002848336593          |	0          |	0.29808236095157714          |	0.5358232855982024          |	0.720443575953603          |	0.8587014029465851          |	0.9569461779816755          |	1.0211796266979987          |	1.0571207880435178          |	1.0702728627431048          |	1.0659911127548622          |	1.0495521210578018          |	1.0262254265606396          |	1.001348676217233          |	0.9804069070181556          |	0.9691154309748014          |	0.973504223889334          |	1          |	
0.400390625          |	0.32300670200143644          |	0          |	0.30126806549101454          |	0.5415539110579157          |	0.7280605345394251          |	0.8675520122100325          |	0.9664066164901535          |	1.0306765481292086          |	1.066151101038792          |	1.0784212535377788          |	1.0729449242352183          |	1.055113205881628          |	1.0303185734752112          |	1.0040261871931049          |	0.9818489040910113          |	0.9696255225380739          |	0.9735002817510063          |	1          |	
0.4052734375          |	0.3270252648617309          |	0          |	0.30445886117647236          |	0.5472943089707234          |	0.7356911714257982          |	0.8764191483345031          |	0.975885205548775          |	1.0401919829031456          |	1.0751991259898972          |	1.0865856039363275          |	1.0799122891196207          |	1.0606851199666412          |	1.0344198310475587          |	1.0067093577296233          |	0.9832945392040021          |	0.9701377019524016          |	0.973497271838866          |	1          |	
0.41015625          |	0.3310356501876788          |	0          |	0.30765464554821403          |	0.5530442854717209          |	0.7433352222909764          |	0.8853025051021588          |	0.9853816299334058          |	1.04972563997494          |	1.0842646251555683          |	1.0947657504767827          |	1.086893127922312          |	1.066267864697704          |	1.038529266154253          |	1.009398295220943          |	0.984743930189986          |	0.9706520678588372          |	0.9734952500025832          |	1          |	
0.4150390625          |	0.3350377973462406          |	0          |	0.31085531891014506          |	0.5588036519330858          |	0.7509924299534007          |	0.8942017845176108          |	0.9948955827163017          |	1.0592772355808064          |	1.0933473660384632          |	1.102961532121405          |	1.0938873603811365          |	1.0718614376149502          |	1.042646939428333          |	1.0120930995414983          |	0.9861971874741935          |	0.9711687129985395          |	0.9734942688272561          |	1          |	
0.419921875          |	0.3390316516672547          |	0          |	0.3140607842572626          |	0.564572224821493          |	0.7586625441664889          |	0.9031166965558387          |	1.0044267649937977          |	1.0688464929825814          |	1.1024471211895297          |	1.11117279016145          |	1.1008949054906154          |	1.0774658325811681          |	1.046772905539961          |	1.0147938633930735          |	0.9876544144231385          |	0.9716877244946701          |	0.9734943777907235          |	1          |	
0.4248046875          |	0.343017164174497          |	0          |	0.31727094720373394          |	0.5703498255573842          |	0.7663453214173638          |	0.9120469589167706          |	1.0139748856232644          |	1.0784331422230033          |	1.1115636680225152          |	1.119399368128913          |	1.10791568153652          |	1.0830810399439224          |	1.0509072134653608          |	1.0175006726357303          |	0.9891157076763144          |	0.9722091841198978          |	0.9734956234126954          |	1          |	
0.4296875          |	0.3469942913279491          |	0          |	0.32048571591175323          |	0.5761362803763023          |	0.7740405247296789          |	0.9209922967864939          |	1.0235396609690544          |	1.0880369198912212          |	1.1206967886379762          |	1.1276411117146712          |	1.1149496061316262          |	1.088707046692494          |	1.0550499067445507          |	1.0202136066034284          |	0.9905811574616503          |	0.9727331685503577          |	0.9734980493961936          |	1          |	
0.4345703125          |	0.3509629947767914          |	0          |	0.32370500102130323          |	0.581931420192481          |	0.7817479234706688          |	0.9299524426050536          |	1.0331208146571529          |	1.097657568898037          |	1.1298462696561975          |	1.135897868692496          |	1.1219965962523615          |	1.0943438366097227          |	1.0592010237283505          |	1.0229327384051345          |	0.9920508478956346          |	0.9732597496068557          |	0.973501696761763          |	1          |	
0.439453125          |	0.3549232411226624          |	0          |	0.3269287155809337          |	0.5877350804648414          |	0.7894672931625202          |	0.9389271358407774          |	1.042718077338264          |	1.1072948382604189          |	1.1390119020584655          |	1.1441694888484517          |	1.129056568276092          |	1.0999913904188392          |	1.0633605978151215          |	1.0256581352121594          |	0.9935248572689547          |	0.9737889944840522          |	0.9735066039748776          |	1          |	
0.4443359375          |	0.3588750016927462          |	0          |	0.33015677497964985          |	0.5935471010655281          |	0.7971984152981388          |	0.9479161227710518          |	1.052331186459064          |	1.1169484828948486          |	1.1481934810361807          |	1.1524558239152334          |	1.136129438018825          |	1.1056496859253913          |	1.06752865767768          |	1.0283898585324205          |	0.9950032583184468          |	0.9743209659683184          |	0.9735128070669397          |	1          |	
0.44921875          |	0.3628182523222685          |	0          |	0.3333890968799904          |	0.5993673261510911          |	0.8049410771613604          |	0.9569191562694654          |	1.0619598860413584          |	1.1266182634190862          |	1.1573908058473381          |	1.1607567275110402          |	1.1432151207731243          |	1.1113186981543588          |	1.0717052274807997          |	1.0311279644722895          |	0.9964861184861016          |	0.9748557226448994          |	0.9735203397502425          |	1          |	
0.4541015625          |	0.36675297314600375          |	0          |	0.33662560115236223          |	0.6051956040363993          |	0.8126950716516373          |	0.9659359955992232          |	1.0716039264688866          |	1.1363039459619617          |	1.166603679679925          |	1.1690720550826121          |	1.150313531346067          |	1.1169983994825659          |	1.0758903270897062          |	1.0338725039866434          |	0.9979735001658183          |	0.9753933190949886          |	0.9735292335272446          |	1          |	
0.458984375          |	0.37067914839841487          |	0          |	0.33986620981068605          |	0.6110317870713516          |	0.8204601971132143          |	0.9749664062127252          |	1.081263064281527          |	1.1460053019808223          |	1.1758319095218275          |	1.1774016638520846          |	1.1574245840970825          |	1.1226887597665          |	1.0800839722699371          |	1.036623523117702          |	0.9994654609385643          |	0.9759338060832722          |	0.9735395177944733          |	1          |	
0.4638671875          |	0.37459676622205595          |	0          |	0.34311084694939675          |	0.6168757315204391          |	0.8282362571687882          |	0.9840101595572024          |	1.090937061976656          |	1.1557221080862823          |	1.1850753060368588          |	1.1857454127673541          |	1.1645481929755415          |	1.1283897464656474          |	1.0842861748789383          |	1.0393810632232012          |	1.0009620537965496          |	0.9764772307364669          |	0.9735512199413642          |	1          |	
0.46875          |	0.3785058184838983          |	0          |	0.3463594386818348          |	0.62272729744519          |	0.8360230605576382          |	0.9930670328862886          |	1.100625687817423          |	1.1654541458739465          |	1.1943336834465539          |	1.1941031624556657          |	1.1716842715579747          |	1.1341013247614546          |	1.088496943049738          |	1.0421451611944232          |	1.0024633273569927          |	0.9770236367133425          |	0.9735643654443136          |	1          |	
0.4736328125          |	0.38240630059924574          |	0          |	0.34961191308005235          |	0.6285863485895234          |	0.8438204209781944          |	1.0021368090774079          |	1.1103287156477124          |	1.175201201762788          |	1.2036068594173923          |	1.2024747751801577          |	1.1788327330848205          |	1.139823457672035          |	1.0927162813670326          |	1.0449158496645707          |	1.0039693260660154          |	0.9775730643666878          |	0.9735789779562126          |	1          |	
0.478515625          |	0.3862982113629212          |	0          |	0.3528682001160553          |	0.6344527522680197          |	0.8516281569350077          |	1.0112192764548507          |	1.1200459247135652          |	1.1849630668398845          |	1.2128946549531419          |	1.2108601147991287          |	1.185993490496611          |	1.1455561061627288          |	1.0969441910359992          |	1.0476931572079498          |	1.0054800903931769          |	0.9781255508976501          |	0.9735950793917039          |	1          |	
0.4833984375          |	0.39018155278742417          |	0          |	0.3561282316044917          |	0.6403263792571079          |	0.859446091590071          |	1.0203142286184104          |	1.1297770994908447          |	1.1947395367112275          |	1.2221968942920307          |	1.2192590467278035          |	1.193166456469522          |	1.1512992292526336          |	1.1011806700441382          |	1.050477108530397          |	1.00699565701712          |	0.9786811305028537          |	0.9736126900083956          |	1          |	
0.48828125          |	0.3940563299477713          |	0          |	0.35939194114679274          |	0.646207103689163          |	0.8672740526184366          |	1.0294214642774477          |	1.1395220295189283          |	1.2045304113583348          |	1.2315134048084766          |	1.2276714379023947          |	1.2003515434502217          |	1.157052784117217          |	1.1054257133164331          |	1.053267724651367          |	1.0085160590027809          |	0.9792398345146734          |	0.9736318284842477          |	1          |	
0.4931640625          |	0.3979225508327402          |	0          |	0.36265926407676785          |	0.6520948029494932          |	0.8751118720680644          |	1.0385407870902508          |	1.1492805092402243          |	1.2143354950004148          |	1.240844016919121          |	1.2360971567462808          |	1.2075486636899648          |	1.1628167261871258          |	1.1096793128641063          |	1.0560650230780668          |	1.0100413259705858          |	0.9798016915350208          |	0.9736525119913341          |	1          |	
0.498046875          |	0.40178022620225606          |	0          |	0.36593013740764874          |	0.6579893575761951          |	0.8829593862238336          |	1.047672005508555          |	1.1590523378453113          |	1.224154595961834          |	1.2501885639929318          |	1.244536073138125          |	1.2147577292778846          |	1.168591009243303          |	1.1139414579272326          |	1.058869017972012          |	1.0115714842580268          |	0.9803667275629766          |	0.9736747562661695          |	1          |	
0.5029296875          |	0.40562936945066674          |	0          |	0.36920449978057546          |	0.6638906511628446          |	0.8908164354756417          |	1.056814932627093          |	1.1688373191235037          |	1.233987526544662          |	1.2595468822651499          |	1.2529880583817838          |	1.2219786521734495          |	1.1743755855085216          |	1.1182121351114638          |	1.0616797203083521          |	1.0131065570739994          |	0.9809349661165829          |	0.9736985756767816          |	1          |	
0.5078125          |	0.40946999647566606          |	0          |	0.372482291414512          |	0.6697985702639891          |	0.8986828641905146          |	1.0659693860380342          |	1.1786352613186597          |	1.2438341029060727          |	1.268918810754878          |	1.261452985177863          |	1.2292113442380508          |	1.1801704057354485          |	1.1224913285191065          |	1.064497138028299          |	1.0146465646462492          |	0.9815064283490915          |	0.9737239832866947          |	1          |	
0.5126953125          |	0.413302125552631          |	0          |	0.3757634540575772          |	0.6757130043033999          |	0.9065585205886443          |	1.0751351876901836          |	1.1884459769900437          |	1.2536941449403929          |	1.2783041911861113          |	1.269930727596789          |	1.2364557172657025          |	1.1859754192913414          |	1.1267790198747838          |	1.0673212761849713          |	1.016191524362265          |	0.9820811331599458          |	0.9737509909159838          |	1          |	
0.517578125          |	0.41712577721415567          |	0          |	0.3790479309397733          |	0.6816338454850399          |	0.9144432566232712          |	1.0843121637528088          |	1.1982692828780712          |	1.2635674761656013          |	1.2877028679120366          |	1.2784211610532774          |	1.2437116830128325          |	1.1917905742394888          |	1.1310751886459012          |	1.0701521370829565          |	1.017741450903931          |	0.9826590973007585          |	0.9737796091995473          |	1          |	
0.5224609375          |	0.42094097413456866          |	0          |	0.3823356667270922          |	0.6875609887067018          |	0.9223369278643229          |	1.0935001444839567          |	1.2081049997747615          |	1.2734539236140876          |	1.2971146878424205          |	1.2869241622820897          |	1.250979153227156          |	1.1976158174174927          |	1.1353798121581302          |	1.0729897204118708          |	1.0192963563762405          |	0.9832403354765314          |	0.9738098476427377          |	1          |	
0.52734375          |	0.42474774101922885          |	0          |	0.3856266074769779          |	0.6934943314762614          |	0.930239393385723          |	1.102698964103138          |	1.2179529523987334          |	1.2833533177274934          |	1.306539500373934          |	1.2954396093149767          |	1.2582580396756213          |	1.2034510945125012          |	1.1396928657061118          |	1.0758340233741883          |	1.0208562504303438          |	0.9838248604423522          |	0.9738417146744816          |	1          |	
0.5322265625          |	0.42854610449841135          |	0          |	0.38892070059512146          |	0.6994337738304987          |	0.9381505156562804          |	1.1119084606682434          |	1.2278129692745843          |	1.2932654922554616          |	1.3159771573232608          |	1.3039673814587187          |	1.2655482541714274          |	1.209296350133486          |	1.1440143226595716          |	1.078685040807594          |	1.022421140381207          |	0.9844126830957836          |	0.9738752176980141          |	1          |	
0.537109375          |	0.4323360930255884          |	0          |	0.3922178947935634          |	0.7053792182564286          |	0.9460701604340666          |	1.12112847595657          |	1.2376848826164961          |	1.3031902841581342          |	1.325427512862849          |	1.3125073592741774          |	1.2728497086001116          |	1.2151515278806633          |	1.1483441545650366          |	1.0815427653021035          |	1.0239910313201246          |	0.9850038125651575          |	0.9739103631393436          |	1          |	
0.5419921875          |	0.4361177367799389          |	0          |	0.39551814005007757          |	0.7113305696150867          |	0.9539981966641957          |	1.1303588553498298          |	1.2475685282159201          |	1.3131275335122394          |	1.334890423459173          |	1.3210594245562788          |	1.280162314944712          |	1.2210165704121576          |	1.152682331243328          |	1.0844071873121799          |	1.0255659262223311          |	0.9855982562939656          |	0.9739471564935573          |	1          |	
